20000431,-9999,-9999,-9999,-9999,-9999
20000501,56,183,0,0,89
20000502,78,183,43,0,94
20000503,61,150,0,0,98
20000504,67,206,0,0,112
20000505,128,272,0,0,89
20000506,100,206,3,0,80
20000507,100,328,0,0,107
20000508,133,300,13,0,107
20000509,83,183,0,0,116
20000510,78,100,155,0,112
20000511,67,189,5,0,103
20000512,100,194,0,0,89
20000513,94,150,66,0,89
20000514,100,211,23,0,98
20000515,94,172,0,0,98
20000516,83,194,0,0,72
20000517,117,183,0,0,98
20000518,122,217,36,0,170
20000519,61,172,94,0,94
20000520,67,122,0,0,76
20000521,94,117,3,0,72
20000522,83,133,15,0,72
20000523,83,139,79,0,89
20000524,100,189,180,0,72
20000525,94,222,18,0,125
20000526,128,222,0,0,107
20000527,128,233,0,0,89
20000528,111,161,0,0,63
20000529,83,139,0,0,103
20000530,78,144,0,0,80
20000531,72,222,0,0,80
20000601,139,278,0,0,67
20000602,189,311,132,0,201
20000603,139,217,0,0,116
20000604,117,211,0,0,98
20000605,122,161,0,0,94
20000606,83,133,1016,0,174
20000607,78,206,61,0,125
20000608,106,239,0,0,94
20000609,172,267,0,0,80
20000610,133,322,0,0,80
20000611,106,161,124,0,98
20000612,106,122,51,0,76
20000613,111,150,18,0,63
20000614,117,161,13,0,72
20000615,139,200,0,0,80
20000616,172,311,0,0,107
20000617,206,333,56,0,139
20000618,150,233,66,0,63
20000619,150,206,0,0,58
20000620,156,261,0,0,76
20000621,161,283,0,0,148
20000622,206,294,8,0,98
20000623,194,278,0,0,67
20000624,172,228,0,0,54
20000625,178,300,0,0,112
20000626,200,278,10,0,67
20000627,194,328,99,0,125
20000628,194,278,0,0,72
20000629,172,228,25,0,54
20000630,172,261,0,0,107
20000631,-9999,-9999,-9999,-9999,-9999
20000701,172,250,0,0,76
20000702,172,289,0,0,72
20000703,200,306,0,0,80
20000704,200,283,0,0,67
20000705,178,289,0,0,98
20000706,150,261,0,0,63
20000707,144,228,30,0,107
20000708,128,261,0,0,98
20000709,178,272,119,0,80
20000710,200,300,0,0,107
20000711,178,278,0,0,89
20000712,167,294,0,0,72
20000713,194,283,0,0,98
20000714,189,283,0,0,94
20000715,183,244,142,0,112
20000716,172,222,246,0,107
20000717,150,200,0,0,67
20000718,183,283,152,0,116
20000719,161,211,0,0,72
20000720,144,200,0,0,72
20000721,150,272,8,0,94
20000722,178,272,36,0,89
20000723,167,267,0,0,67
20000724,172,239,0,0,58
20000725,178,211,0,0,54
20000726,161,183,102,0,107
20000727,167,183,343,0,107
20000728,167,211,3,0,67
20000729,172,261,0,0,67
20000730,183,233,10,0,63
20000731,172,189,130,0,72
20000801,172,189,15,0,80
20000802,178,228,0,0,45
20000803,206,278,18,0,98
20000804,194,272,0,0,67
20000805,183,256,0,0,58
20000806,178,272,3,0,94
20000807,200,317,3,0,112
20000808,239,306,0,0,89
20000809,217,311,0,0,116
20000810,211,294,20,0,80
20000811,194,244,0,0,80
20000812,178,222,0,0,98
20000813,161,217,28,0,89
20000814,167,189,104,0,94
20000815,172,217,3,0,63
20000816,183,267,231,0,98
20000817,156,233,0,0,80
20000818,133,217,33,0,63
20000819,167,239,13,0,67
20000820,144,222,0,0,94
20000821,133,239,0,0,80
20000822,150,256,0,0,67
20000823,161,239,94,0,107
20000824,172,256,0,0,67
20000825,172,250,0,0,67
20000826,167,261,0,0,76
20000827,172,294,0,0,80
20000828,167,222,0,0,67
20000829,144,222,0,0,76
20000830,144,239,0,0,58
20000831,194,300,0,0,76
20000901,228,306,0,0,89
20000902,161,244,168,0,72
20000903,161,206,0,0,67
20000904,144,233,18,0,103
20000905,94,167,0,0,89
20000906,94,167,0,0,58
20000907,106,239,0,0,76
20000908,133,267,0,0,98
20000909,200,283,0,0,67
20000910,156,211,0,0,67
20000911,150,244,0,0,72
20000912,161,283,0,0,98
20000913,172,267,25,0,103
20000914,139,228,0,0,80
20000915,156,211,239,0,125
20000916,117,200,0,0,94
20000917,100,211,0,0,98
20000918,150,256,0,0,80
20000919,161,256,132,0,76
20000920,172,272,3,0,72
20000921,156,256,3,0,112
20000922,128,200,0,0,94
20000923,106,211,0,0,94
20000924,122,239,0,0,89
20000925,89,156,0,0,72
20000926,106,133,142,0,98
20000927,83,200,0,0,76
20000928,56,161,0,0,89
20000929,33,117,0,0,58
20000930,61,183,0,0,80
20000931,-9999,-9999,-9999,-9999,-9999
20001001,100,211,0,0,72
20001002,106,167,0,0,54
20001003,117,267,0,0,116
20001004,122,228,25,0,72
20001005,117,144,84,0,89
20001006,117,150,76,0,94
20001007,94,167,0,0,80
20001008,61,128,0,0,89
20001009,44,61,0,0,94
20001010,33,106,0,0,103
20001011,50,189,0,0,139
20001012,67,206,0,0,72
20001013,89,233,0,0,80
20001014,128,267,0,0,98
20001015,122,239,0,0,98
20001016,56,122,66,0,98
20001017,56,117,0,0,63
20001018,106,139,262,0,72
20001019,94,161,13,0,112
20001020,78,183,0,0,76
20001021,100,233,0,0,98
20001022,56,144,0,0,94
20001023,39,111,0,0,63
20001024,61,200,0,0,67
20001025,106,172,0,0,58
20001026,100,217,0,0,54
20001027,111,183,0,0,45
20001028,17,156,0,0,148
20001029,11,44,0,0,116
20001030,6,78,142,0,156
20001031,56,89,58,0,139
20001101,50,133,0,0,89
20001102,72,172,0,0,89
20001103,78,156,0,0,67
20001104,78,189,0,0,58
20001105,56,94,173,0,89
20001106,50,111,0,0,80
20001107,50,150,0,0,72
20001108,78,117,0,0,45
20001109,67,111,0,0,54
20001110,83,100,371,0,112
20001111,83,117,66,0,112
20001112,72,133,0,0,76
20001113,56,83,0,0,58
20001114,78,106,180,0,89
20001115,39,94,3,0,130
20001116,39,89,0,0,98
20001117,33,122,0,0,107
20001118,11,78,0,0,94
20001119,17,72,0,0,54
20001120,-11,72,0,0,76
20001121,6,56,0,0,98
20001122,-11,28,0,0,98
20001123,-39,17,0,0,98
20001124,-72,-11,0,0,94
20001125,-83,17,0,0,45
20001126,0,94,310,0,103
20001127,61,111,0,0,94
20001128,61,100,0,0,67
20001129,44,94,5,0,76
20001130,22,56,38,0,94
20001131,-9999,-9999,-9999,-9999,-9999
20001201,-22,50,0,0,80
20001202,-56,-6,0,0,94
20001203,-72,17,0,0,67
20001204,-39,67,0,0,63
20001205,-33,89,0,0,125
20001206,-56,0,0,0,125
20001207,-56,6,0,0,107
20001208,-89,-56,0,18,76
20001209,-83,-6,0,0,89
20001210,-83,11,0,5,63
20001211,0,50,15,0,40
20001212,-44,122,5,0,192
20001213,-78,-17,0,0,89
20001214,-28,50,203,36,94
20001215,-50,17,0,0,98
20001216,-11,67,28,0,76
20001217,39,178,678,0,206
20001218,-11,44,3,0,161
20001219,-22,39,53,0,76
20001220,-39,6,46,20,143
20001221,-56,0,0,0,80
20001222,-39,0,0,23,112
20001223,-83,-11,0,0,112
20001224,-56,0,0,0,89
20001225,-122,-22,0,0,139
20001226,-133,-28,0,0,139
20001227,-61,0,0,0,134
20001228,-78,-44,0,0,98
20001229,-72,6,0,0,80
20001230,-61,39,155,0,192
20001231,-39,0,0,13,130
20010101,-56,17,0,0,107
20010102,-72,-11,0,0,89
20010103,-78,0,0,0,72
20010104,-56,11,0,0,94
20010105,-67,33,0,25,58
20010106,-17,22,71,51,80
20010107,-28,22,0,0,76
20010108,-33,39,10,0,45
20010109,-50,6,10,46,94
20010110,-111,-28,0,0,125
20010111,-72,44,0,0,94
20010112,-50,6,0,0,89
20010113,-67,22,0,0,54
20010114,-17,61,0,0,63
20010115,-39,33,84,10,89
20010116,-39,50,0,0,98
20010117,-11,50,0,0,103
20010118,-61,0,0,0,67
20010119,-11,28,86,0,63
20010120,-39,17,3,20,103
20010121,-67,-17,13,163,116
20010122,-72,6,0,0,63
20010123,-67,28,0,0,72
20010124,-28,39,0,0,63
20010125,-28,39,0,0,76
20010126,-61,17,0,0,72
20010127,-28,22,0,0,80
20010128,-28,22,0,0,89
20010129,-50,17,0,0,80
20010130,-22,56,107,0,107
20010131,0,67,18,0,103
20010201,-17,78,0,0,94
20010202,-17,22,0,0,94
20010203,-50,11,0,0,125
20010204,-72,0,0,0,63
20010205,-28,39,155,74,156
20010206,-11,72,13,20,94
20010207,11,50,0,0,116
20010208,-6,28,48,48,89
20010209,0,89,18,0,94
20010210,-44,111,3,0,179
20010211,-100,-39,0,0,148
20010212,-122,-22,0,0,98
20010213,-33,78,0,3,94
20010214,-39,67,13,0,94
20010215,-11,61,0,0,112
20010216,-33,44,25,8,72
20010217,-78,39,3,0,161
20010218,-106,-17,0,0,107
20010219,-61,39,0,0,112
20010220,22,122,0,0,98
20010221,-72,56,0,0,134
20010222,-111,-50,3,15,80
20010223,-67,28,8,69,107
20010224,-56,0,0,0,103
20010225,-39,78,61,10,80
20010226,6,72,0,0,107
20010227,-17,61,0,0,103
20010228,-56,0,0,3,98
20010229,-9999,-9999,-9999,-9999,-9999
20010230,-9999,-9999,-9999,-9999,-9999
20010231,-9999,-9999,-9999,-9999,-9999
20010301,-83,-11,0,3,103
20010302,-83,-22,0,5,45
20010303,-61,-11,0,33,72
20010304,-56,-11,0,8,80
20010305,-11,11,229,69,148
20010306,-17,6,89,157,156
20010307,-28,0,0,23,103
20010308,-56,22,0,0,67
20010309,-17,28,30,43,107
20010310,-11,56,3,91,125
20010311,-22,78,0,0,125
20010312,-22,39,0,0,98
20010313,-11,39,178,0,-9999
20010314,17,72,0,0,-9999
20010315,22,100,0,0,112
20010316,22,106,0,0,76
20010317,6,44,0,0,67
20010318,11,83,18,0,125
20010319,17,100,0,0,89
20010320,17,89,0,0,67
20010321,11,67,104,0,139
20010322,22,61,658,0,174
20010323,6,61,25,3,125
20010324,28,106,8,0,139
20010325,-6,61,0,0,107
20010326,-22,39,25,46,67
20010327,-39,28,3,8,107
20010328,-6,78,0,0,89
20010329,-11,67,0,0,76
20010330,11,39,554,0,201
20010331,17,61,0,0,89
20010401,6,22,0,0,76
20010402,0,50,0,0,80
20010403,0,94,0,0,80
20010404,11,83,0,0,67
20010405,28,133,0,0,94
20010406,28,94,38,0,98
20010407,28,67,0,0,98
20010408,22,44,84,0,67
20010409,44,183,13,0,67
20010410,61,117,0,0,80
20010411,56,144,0,0,89
20010412,61,72,51,0,80
20010413,56,183,0,0,148
20010414,61,156,0,0,139
20010415,44,156,0,0,107
20010416,33,89,0,0,76
20010417,44,94,0,0,72
20010418,11,117,36,0,116
20010419,22,117,0,0,80
20010420,33,172,0,0,98
20010421,83,194,0,0,103
20010422,122,294,3,0,143
20010423,122,222,0,0,94
20010424,117,289,0,0,125
20010425,83,133,0,0,107
20010426,50,122,0,0,89
20010427,44,133,0,0,63
20010428,61,144,0,0,103
20010429,50,167,0,0,89
20010430,67,228,0,0,80
20010431,-9999,-9999,-9999,-9999,-9999
20010501,117,250,0,0,80
20010502,133,328,0,0,80
20010503,183,333,0,0,103
20010504,222,322,0,0,80
20010505,94,239,3,0,103
20010506,50,122,0,0,103
20010507,33,178,0,0,89
20010508,56,233,0,0,89
20010509,83,189,0,0,98
20010510,83,244,0,0,67
20010511,167,267,0,0,76
20010512,167,311,0,0,179
20010513,111,172,0,0,98
20010514,89,200,3,0,165
20010515,83,139,3,0,103
20010516,89,111,13,0,116
20010517,94,144,0,0,67
20010518,94,167,0,0,94
20010519,100,256,0,0,94
20010520,94,156,0,0,63
20010521,100,144,0,0,89
20010522,100,128,124,0,94
20010523,111,144,8,0,89
20010524,106,156,86,0,103
20010525,100,144,0,0,80
20010526,111,161,0,0,72
20010527,122,156,51,0,72
20010528,122,217,20,0,112
20010529,122,222,0,0,107
20010530,83,172,3,0,139
20010531,72,189,0,0,116
20010601,100,200,0,0,103
20010602,117,200,203,0,80
20010603,111,172,10,0,67
20010604,139,211,0,0,103
20010605,139,244,0,0,89
20010606,156,250,0,0,98
20010607,144,244,0,0,67
20010608,150,267,0,0,76
20010609,161,261,0,0,63
20010610,167,294,0,0,76
20010611,144,261,107,0,103
20010612,144,228,30,0,76
20010613,133,256,0,0,67
20010614,172,278,0,0,72
20010615,200,333,0,0,76
20010616,206,317,0,0,72
20010617,189,250,574,0,80
20010618,194,289,0,0,89
20010619,194,317,0,0,107
20010620,200,328,81,0,165
20010621,161,217,0,0,98
20010622,161,261,0,0,89
20010623,172,283,107,0,94
20010624,206,267,10,0,103
20010625,200,250,0,0,58
20010626,206,278,0,0,67
20010627,228,322,0,0,76
20010628,206,311,0,0,103
20010629,172,233,0,0,94
20010630,200,333,145,0,116
20010631,-9999,-9999,-9999,-9999,-9999
20010701,167,311,170,0,130
20010702,139,228,0,0,112
20010703,139,239,0,0,98
20010704,178,256,0,0,89
20010705,189,283,157,0,98
20010706,167,222,0,0,98
20010707,150,261,0,0,89
20010708,178,233,23,0,98
20010709,167,261,0,0,80
20010710,172,244,53,0,148
20010711,167,228,3,0,103
20010712,167,239,5,0,116
20010713,150,239,0,0,89
20010714,167,244,0,0,63
20010715,172,239,0,0,63
20010716,178,250,0,0,72
20010717,167,217,76,0,76
20010718,156,206,0,0,76
20010719,150,206,0,0,72
20010720,150,261,0,0,58
20010721,156,278,0,0,76
20010722,183,306,0,0,89
20010723,189,322,0,0,103
20010724,228,344,0,0,116
20010725,256,350,0,0,107
20010726,144,256,53,0,98
20010727,133,222,0,0,72
20010728,139,222,0,0,67
20010729,156,239,0,0,89
20010730,150,217,0,0,58
20010731,150,278,0,0,72
20010801,189,267,0,0,63
20010802,200,333,0,0,103
20010803,200,322,399,0,89
20010804,194,244,10,0,58
20010805,194,244,0,0,54
20010806,211,328,0,0,72
20010807,244,339,0,0,98
20010808,233,300,0,0,63
20010809,261,361,0,0,94
20010810,233,344,122,0,116
20010811,189,250,0,0,80
20010812,178,194,284,0,67
20010813,172,261,91,0,63
20010814,178,217,0,0,76
20010815,167,228,0,0,63
20010816,156,289,0,0,80
20010817,183,278,43,0,98
20010818,217,283,0,0,76
20010819,189,267,0,0,76
20010820,194,228,76,0,67
20010821,178,222,0,0,58
20010822,200,289,0,0,58
20010823,206,283,0,0,67
20010824,178,239,0,0,76
20010825,150,206,0,0,67
20010826,144,267,0,0,94
20010827,189,289,25,0,103
20010828,217,283,0,0,94
20010829,178,278,0,0,72
20010830,150,233,0,0,80
20010831,206,289,0,0,103
20010901,144,261,5,0,94
20010902,122,189,0,0,67
20010903,139,244,0,0,80
20010904,139,272,25,0,156
20010905,156,228,0,0,80
20010906,122,250,0,0,72
20010907,150,300,0,0,80
20010908,178,300,0,0,94
20010909,189,306,0,0,89
20010910,194,300,0,0,89
20010911,178,267,0,0,89
20010912,139,228,0,0,67
20010913,139,300,13,0,80
20010914,111,178,117,0,89
20010915,89,167,0,0,58
20010916,100,233,0,0,63
20010917,122,206,0,0,58
20010918,133,222,0,0,54
20010919,150,194,0,0,80
20010920,139,200,3,0,76
20010921,167,206,89,0,63
20010922,172,267,127,0,72
20010923,161,233,0,0,54
20010924,156,211,0,0,103
20010925,156,239,185,0,134
20010926,122,217,0,0,89
20010927,100,200,0,0,80
20010928,117,178,18,0,107
20010929,111,156,0,0,125
20010930,106,139,0,0,130
20010931,-9999,-9999,-9999,-9999,-9999
20011001,100,150,0,0,89
20011002,89,244,0,0,76
20011003,117,267,0,0,103
20011004,167,283,0,0,116
20011005,161,283,0,0,107
20011006,106,228,13,0,156
20011007,56,139,0,0,130
20011008,28,122,0,0,107
20011009,39,156,0,0,76
20011010,83,217,0,0,76
20011011,106,250,0,0,98
20011012,128,228,0,0,63
20011013,111,133,3,0,58
20011014,117,139,8,0,67
20011015,122,206,15,0,112
20011016,72,161,196,0,103
20011017,89,150,0,0,134
20011018,67,150,0,0,125
20011019,28,172,0,0,98
20011020,100,194,0,0,80
20011021,83,233,0,0,130
20011022,100,189,0,0,76
20011023,78,161,0,0,72
20011024,156,233,0,0,76
20011025,133,244,0,0,98
20011026,72,161,0,0,107
20011027,44,128,0,0,89
20011028,39,89,0,0,76
20011029,17,139,0,0,63
20011030,33,133,0,0,103
20011031,11,100,15,0,72
20011101,100,194,33,0,76
20011102,122,228,0,0,107
20011103,111,183,28,0,80
20011104,72,133,0,0,58
20011105,39,94,48,0,103
20011106,50,122,0,0,116
20011107,50,144,0,0,148
20011108,33,111,0,0,76
20011109,33,128,13,0,130
20011110,28,100,0,0,72
20011111,11,78,0,0,116
20011112,-6,67,0,0,89
20011113,-17,94,0,0,58
20011114,44,139,0,0,94
20011115,61,167,0,0,72
20011116,72,211,0,0,112
20011117,11,72,0,0,76
20011118,11,150,0,0,76
20011119,72,167,0,0,112
20011120,28,150,5,0,125
20011121,0,61,0,0,63
20011122,17,106,0,0,54
20011123,17,94,0,0,58
20011124,44,100,0,0,58
20011125,61,178,20,0,94
20011126,100,178,18,0,89
20011127,89,122,0,0,72
20011128,56,167,3,0,103
20011129,44,100,15,0,89
20011130,56,183,3,0,112
20011131,-9999,-9999,-9999,-9999,-9999
20011201,106,217,0,0,107
20011202,67,111,0,0,67
20011203,33,122,0,0,103
20011204,67,144,0,0,76
20011205,89,189,3,0,63
20011206,106,222,0,0,116
20011207,67,167,0,0,112
20011208,-6,67,33,33,80
20011209,0,22,107,76,80
20011210,-17,61,0,0,72
20011211,28,94,0,0,58
20011212,17,67,0,0,80
20011213,39,106,10,0,63
20011214,78,139,140,0,80
20011215,0,83,13,0,107
20011216,-22,39,0,0,98
20011217,-11,56,99,18,72
20011218,17,50,119,0,112
20011219,17,83,0,0,89
20011220,17,67,0,0,103
20011221,-6,39,0,0,116
20011222,-22,33,0,0,94
20011223,-33,72,0,0,58
20011224,17,100,196,0,80
20011225,0,39,0,0,76
20011226,-6,17,0,0,45
20011227,-33,6,0,0,98
20011228,-44,22,0,0,98
20011229,-22,28,0,0,98
20011230,-33,11,0,0,112
20011231,-50,6,0,0,94
20020101,-44,11,0,0,112
20020102,-50,33,0,0,107
20020103,-22,39,0,0,89
20020104,-44,11,0,0,89
20020105,-6,44,0,0,76
20020106,0,83,89,0,130
20020107,-17,50,89,15,107
20020108,-56,11,13,13,89
20020109,-17,44,0,0,103
20020110,33,100,0,0,103
20020111,33,72,36,0,98
20020112,11,56,0,0,89
20020113,6,44,203,13,165
20020114,-6,33,0,0,130
20020115,0,39,64,0,76
20020116,11,39,0,0,112
20020117,-28,72,25,25,89
20020118,-17,17,0,0,94
20020119,-39,-11,76,76,80
20020120,-56,28,38,38,72
20020121,-39,28,48,0,98
20020122,0,67,0,0,103
20020123,-6,111,0,0,161
20020124,50,94,15,0,98
20020125,17,67,0,0,134
20020126,22,100,0,0,107
20020127,11,128,0,0,45
20020128,22,111,0,0,63
20020129,44,183,0,0,94
20020130,11,78,36,0,67
20020131,-6,11,66,20,98
20020201,-6,39,84,0,143
20020202,-44,33,0,0,139
20020203,-67,28,0,0,103
20020204,-28,39,0,0,103
20020205,-72,-17,0,0,130
20020206,-50,39,0,0,94
20020207,-22,67,0,0,63
20020208,11,83,0,0,89
20020209,-28,28,0,0,76
20020210,-39,117,23,0,139
20020211,-100,117,117,5,139
20020212,-106,50,0,0,139
20020213,-61,39,0,0,125
20020214,-78,22,0,0,103
20020215,-6,89,0,0,139
20020216,33,128,0,0,80
20020217,11,56,15,0,116
20020218,-11,56,0,0,130
20020219,-22,106,0,0,58
20020220,11,100,0,0,67
20020221,61,133,81,0,76
20020222,33,100,3,0,107
20020223,0,67,0,0,89
20020224,-17,33,0,0,63
20020225,-11,94,0,0,89
20020226,33,156,0,0,116
20020227,-11,139,137,8,143
20020228,-33,22,0,0,139
20020229,-9999,-9999,-9999,-9999,-9999
20020230,-9999,-9999,-9999,-9999,-9999
20020231,-9999,-9999,-9999,-9999,-9999
20020301,-33,67,0,0,103
20020302,-17,78,3,0,89
20020303,39,156,137,0,134
20020304,-39,72,0,0,112
20020305,-56,0,0,0,94
20020306,-28,106,0,0,103
20020307,6,94,0,0,80
20020308,17,56,0,0,72
20020309,44,189,3,0,103
20020310,-17,161,76,0,174
20020311,-28,44,0,0,112
20020312,0,78,0,0,98
20020313,6,83,23,0,63
20020314,50,167,0,0,89
20020315,39,94,0,0,80
20020316,-11,83,155,0,98
20020317,-33,33,0,0,63
20020318,0,28,43,18,107
20020319,11,33,18,0,63
20020320,6,44,135,10,107
20020321,11,89,0,0,130
20020322,-72,28,0,0,148
20020323,-44,56,0,0,134
20020324,22,94,0,0,125
20020325,-6,56,0,8,80
20020326,28,61,127,0,116
20020327,39,94,97,0,98
20020328,22,122,0,0,98
20020329,22,144,0,0,98
20020330,61,172,38,0,125
20020331,67,139,41,0,72
20020401,61,139,236,0,156
20020402,39,150,0,0,107
20020403,44,200,41,0,116
20020404,28,89,0,0,94
20020405,0,61,8,8,80
20020406,-6,78,0,0,94
20020407,-22,78,0,0,80
20020408,39,133,0,0,103
20020409,89,222,0,0,139
20020410,89,183,25,0,103
20020411,50,100,0,0,80
20020412,39,183,0,0,116
20020413,128,239,0,0,112
20020414,100,233,3,0,112
20020415,72,144,23,0,76
20020416,72,228,0,0,63
20020417,111,339,0,0,139
20020418,72,133,0,0,72
20020419,72,250,3,0,130
20020420,100,206,3,0,76
20020421,61,133,0,0,98
20020422,33,67,23,0,98
20020423,11,83,0,0,72
20020424,22,106,0,0,76
20020425,17,150,188,0,112
20020426,17,100,0,0,112
20020427,28,156,0,0,89
20020428,44,89,91,0,139
20020429,22,56,20,0,112
20020430,28,111,0,0,103
20020431,-9999,-9999,-9999,-9999,-9999
20020501,61,156,0,0,112
20020502,67,100,132,0,76
20020503,72,133,18,0,183
20020504,78,200,0,0,103
20020505,83,200,0,0,89
20020506,100,250,0,0,130
20020507,122,244,0,0,112
20020508,106,194,0,0,103
20020509,94,133,13,0,72
20020510,128,244,74,0,116
20020511,89,194,0,0,107
20020512,83,139,94,0,80
20020513,67,94,396,0,148
20020514,67,167,76,0,174
20020515,61,156,0,0,156
20020516,94,256,0,0,130
20020517,111,222,0,0,107
20020518,28,111,277,0,116
20020519,44,150,0,0,94
20020520,56,139,0,0,89
20020521,61,167,0,0,103
20020522,83,200,0,0,98
20020523,94,250,0,0,89
20020524,106,289,0,0,98
20020525,100,189,0,0,103
20020526,94,211,0,0,94
20020527,144,211,0,0,67
20020528,128,222,0,0,58
20020529,122,200,0,0,67
20020530,150,278,0,0,94
20020531,178,278,58,0,134
20020601,183,300,0,0,134
20020602,144,244,13,0,139
20020603,117,222,0,0,94
20020604,106,200,0,0,98
20020605,150,233,58,0,103
20020606,122,217,201,0,103
20020607,89,144,160,0,103
20020608,83,172,0,0,89
20020609,117,272,0,0,94
20020610,161,239,0,0,76
20020611,128,317,61,0,125
20020612,106,133,41,0,94
20020613,106,167,0,0,67
20020614,122,161,10,0,72
20020615,100,133,188,0,112
20020616,100,144,56,0,80
20020617,122,250,51,0,98
20020618,150,250,0,0,67
20020619,150,206,5,0,63
20020620,139,228,0,0,72
20020621,156,294,0,0,89
20020622,172,283,13,0,89
20020623,156,278,18,0,98
20020624,206,300,0,0,107
20020625,172,289,0,0,76
20020626,200,339,0,0,107
20020627,211,328,335,0,125
20020628,211,289,3,0,112
20020629,172,244,0,0,72
20020630,178,289,0,0,94
20020631,-9999,-9999,-9999,-9999,-9999
20020701,194,328,0,0,94
20020702,244,344,0,0,72
20020703,267,339,0,0,63
20020704,250,361,0,0,76
20020705,206,289,0,0,107
20020706,183,283,0,0,107
20020707,200,256,0,0,72
20020708,183,328,0,0,89
20020709,200,328,155,0,89
20020710,172,256,3,0,98
20020711,144,239,0,0,94
20020712,161,239,0,0,72
20020713,178,306,0,0,103
20020714,194,300,0,0,80
20020715,194,311,13,0,94
20020716,183,267,0,0,103
20020717,156,261,0,0,89
20020718,206,328,0,0,80
20020719,178,244,51,0,58
20020720,172,217,0,0,94
20020721,167,300,0,0,80
20020722,189,322,0,0,107
20020723,222,361,117,0,179
20020724,161,222,0,0,98
20020725,144,222,0,0,72
20020726,144,211,0,0,76
20020727,167,228,18,0,58
20020728,178,250,5,0,72
20020729,206,333,0,0,94
20020730,228,350,0,0,94
20020731,233,339,0,0,67
20020801,222,306,0,0,80
20020802,206,300,28,0,139
20020803,206,306,0,0,63
20020804,222,339,0,0,72
20020805,239,339,0,0,98
20020806,183,261,0,0,116
20020807,172,278,0,0,89
